id,why_correct,why_others_wrong,cites
FAR-MCQ-CONS-0372,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0373,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0374,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0375,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0376,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0377,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0378,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0379,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0380,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0381,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0382,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0383,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0384,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0385,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0386,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0387,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0388,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0389,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0390,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0391,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0392,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0393,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0394,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0395,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0396,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0397,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0398,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0399,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0400,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0401,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0402,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0403,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0404,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0405,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0406,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0407,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0408,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0409,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0410,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0411,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0412,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0413,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0414,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0415,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0416,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0417,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0418,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0419,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0420,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0421,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0422,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0423,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0424,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0425,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0426,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0427,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0428,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0429,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0430,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0431,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0432,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0433,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0434,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0435,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0436,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0437,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0438,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0439,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0440,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0441,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0442,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0443,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0444,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0445,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0446,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0447,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0448,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0449,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0450,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0451,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0452,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0453,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0454,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0455,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0456,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0457,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0458,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0459,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$100000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0460,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0461,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0462,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0463,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0464,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0465,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0466,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0467,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0468,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0469,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $250000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0470,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0471,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0472,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0473,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0474,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0475,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0476,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$500000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0477,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0478,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0479,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0480,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; $500000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0481,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,${div * (100 - pct) / 100}; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0482,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0483,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0484,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; $100000,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0485,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,0; ${div * (100 - pct) / 100},"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-CONS-0486,ASC 810-10-45-19: NCI in net income = Sub's NI × NCI ownership %. NCI share: (100% - parent %) × NI.,$250000; 0,"ASC 810-10-45-19, ASC 810-10-45-20"
FAR-MCQ-GOVE-0487,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,Ratably over grant period; When grant awarded,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0488,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,Ratably over grant period; When cash received,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0489,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,Ratably over grant period; When cash received,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0490,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When grant awarded; When cash received,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0491,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When grant awarded; When cash received,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0492,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When cash received; When grant awarded,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0493,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When grant awarded; Ratably over grant period,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0494,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When grant awarded; When cash received,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0495,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When cash received; When grant awarded,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0496,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When grant awarded; Ratably over grant period,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0497,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When grant awarded; When cash received,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0498,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When cash received; When grant awarded,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0499,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When cash received; When grant awarded,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0500,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When cash received; Ratably over grant period,"GASB 33 para 16, GASB 33 para 18"
FAR-MCQ-GOVE-0501,GASB 33: Revenue recognition for reimbursement grants occurs when eligibility requirements (including expenditure) are met.,When grant awarded; Ratably over grant period,"GASB 33 para 16, GASB 33 para 18"
