id,why_correct,why_others_wrong,cites
AUD-MCQ-SAMP-0381,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0382,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0383,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0384,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0385,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0386,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0387,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0388,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0389,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0390,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0391,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0392,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0393,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0394,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0395,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0396,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0397,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0398,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0399,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0400,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0401,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0402,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0403,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0404,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0405,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0406,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0407,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0408,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0409,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0410,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0411,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0412,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0413,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0414,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0415,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0416,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0417,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0418,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0419,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0420,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0421,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0422,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0423,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0424,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0425,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0426,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0427,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0428,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0429,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0430,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0431,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0432,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0433,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0434,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0435,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0436,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0437,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0438,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0439,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0440,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0441,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0442,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0443,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0444,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0445,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0446,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0447,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0448,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0449,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0450,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0451,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0452,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0453,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0454,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0455,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0456,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0457,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0458,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0459,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0460,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0461,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0462,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0463,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0464,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0465,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0466,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0467,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0468,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0469,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0470,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0471,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0472,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0473,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0474,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0475,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0476,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0477,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0478,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0479,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0480,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0481,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0482,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0483,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0484,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0485,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0486,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0487,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0488,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0489,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0490,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0491,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0492,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0493,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0494,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_plus_30}; {calc_minus_20},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0495,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0496,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0497,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_minus_20}; {calc_times_2},"AU-C 530.A11, AU-C 530.A12"
AUD-MCQ-SAMP-0498,"AU-C 530: Sample size increases when tolerable misstatement decreases, expected misstatement increases, or acceptable sampling risk decreases.",{calc_times_2}; {calc_plus_30},"AU-C 530.A11, AU-C 530.A12"
